,directors,actors,writers,producers,year,genres,certificates,duration,Budget,Gross US,Gross Worldwide,titles,Profits,profit-per-length,profit-per-budget,len-genres,MAD
777,Billy Dickson,"[""Ryan O'Quinn"", 'Shawnee Smith', 'Danielle Nicolet', 'Kevin Sizemore', 'David DeLuise', 'Issac Ryan Brown', 'Lance E. Nichols', 'James C. Burns', 'Scott Summitt', 'Joey Naber']",['Billy Dickson'],Nelson Diaz,2016,Drama," PG
",119.0,3500000.0,890303.0,890303.0,Believe,-2609697.0,-21930.2268907563,-0.7456277142857143,1,-0.6746651297612206
777,Billy Dickson,"[""Ryan O'Quinn"", 'Shawnee Smith', 'Danielle Nicolet', 'Kevin Sizemore', 'David DeLuise', 'Issac Ryan Brown', 'Lance E. Nichols', 'James C. Burns', 'Scott Summitt', 'Joey Naber']",['Billy Dickson'],Ben Holmes,2016,Drama," PG
",119.0,3500000.0,890303.0,890303.0,Believe,-2609697.0,-21930.2268907563,-0.7456277142857143,1,-0.6746651297612206
777,Billy Dickson,"[""Ryan O'Quinn"", 'Shawnee Smith', 'Danielle Nicolet', 'Kevin Sizemore', 'David DeLuise', 'Issac Ryan Brown', 'Lance E. Nichols', 'James C. Burns', 'Scott Summitt', 'Joey Naber']",['Billy Dickson'],Jacob Patrick,2016,Drama," PG
",119.0,3500000.0,890303.0,890303.0,Believe,-2609697.0,-21930.2268907563,-0.7456277142857143,1,-0.6746651297612206
777,Billy Dickson,"[""Ryan O'Quinn"", 'Shawnee Smith', 'Danielle Nicolet', 'Kevin Sizemore', 'David DeLuise', 'Issac Ryan Brown', 'Lance E. Nichols', 'James C. Burns', 'Scott Summitt', 'Joey Naber']",['Billy Dickson'],Mark Popadic,2016,Drama," PG
",119.0,3500000.0,890303.0,890303.0,Believe,-2609697.0,-21930.2268907563,-0.7456277142857143,1,-0.6746651297612206
777,Billy Dickson,"[""Ryan O'Quinn"", 'Shawnee Smith', 'Danielle Nicolet', 'Kevin Sizemore', 'David DeLuise', 'Issac Ryan Brown', 'Lance E. Nichols', 'James C. Burns', 'Scott Summitt', 'Joey Naber']",['Billy Dickson'],Kevin Sizemore,2016,Drama," PG
",119.0,3500000.0,890303.0,890303.0,Believe,-2609697.0,-21930.2268907563,-0.7456277142857143,1,-0.6746651297612206
778,Gus Van Sant,"['Matthew McConaughey', 'Ryoko Seta', 'Sienna Tow', 'Naoko Marshall', 'Michiko Tomura', 'Yusuke Tozawa', 'Abe Lee Tsunenori', 'Ken Watanabe', 'Joe Girard', 'Jazmin Domenech']",['Chris Sparling'],E. Brian Dobbins,2016,Drama," PG-13
",110.0,25000000.0,20444.0,906995.0,The Sea of Trees,-24093005.0,-219027.31818181818,-0.9637202,2,-0.7626675171344754
778,Gus Van Sant,"['Matthew McConaughey', 'Ryoko Seta', 'Sienna Tow', 'Naoko Marshall', 'Michiko Tomura', 'Yusuke Tozawa', 'Abe Lee Tsunenori', 'Ken Watanabe', 'Joe Girard', 'Jazmin Domenech']",['Chris Sparling'],Allen Fischer,2016,Drama," PG-13
",110.0,25000000.0,20444.0,906995.0,The Sea of Trees,-24093005.0,-219027.31818181818,-0.9637202,2,-0.7626675171344754
778,Gus Van Sant,"['Matthew McConaughey', 'Ryoko Seta', 'Sienna Tow', 'Naoko Marshall', 'Michiko Tomura', 'Yusuke Tozawa', 'Abe Lee Tsunenori', 'Ken Watanabe', 'Joe Girard', 'Jazmin Domenech']",['Chris Sparling'],F. Gary Gray,2016,Drama," PG-13
",110.0,25000000.0,20444.0,906995.0,The Sea of Trees,-24093005.0,-219027.31818181818,-0.9637202,2,-0.7626675171344754
778,Gus Van Sant,"['Matthew McConaughey', 'Ryoko Seta', 'Sienna Tow', 'Naoko Marshall', 'Michiko Tomura', 'Yusuke Tozawa', 'Abe Lee Tsunenori', 'Ken Watanabe', 'Joe Girard', 'Jazmin Domenech']",['Chris Sparling'],Kevin Halloran,2016,Drama," PG-13
",110.0,25000000.0,20444.0,906995.0,The Sea of Trees,-24093005.0,-219027.31818181818,-0.9637202,2,-0.7626675171344754
779,Rob Zombie,"['Sheri Moon Zombie', 'Jeff Daniel Phillips', 'Lawrence Hilton-Jacobs', 'Meg Foster', 'Kevin Jackson', 'Malcolm McDowell', 'Jane Carr', 'Judy Geeson', 'Richard Brake', 'Pancho Moler']",['Rob Zombie'],Mike Elliott,2016,Horror," R
",102.0,1500000.0,779820.0,850419.0,31,-649581.0,-6368.441176470588,-0.433054,2,-0.5485386701668968
779,Rob Zombie,"['Sheri Moon Zombie', 'Jeff Daniel Phillips', 'Lawrence Hilton-Jacobs', 'Meg Foster', 'Kevin Jackson', 'Malcolm McDowell', 'Jane Carr', 'Judy Geeson', 'Richard Brake', 'Pancho Moler']",['Rob Zombie'],Andy Gould,2016,Horror," R
",102.0,1500000.0,779820.0,850419.0,31,-649581.0,-6368.441176470588,-0.433054,2,-0.5485386701668968
779,Rob Zombie,"['Sheri Moon Zombie', 'Jeff Daniel Phillips', 'Lawrence Hilton-Jacobs', 'Meg Foster', 'Kevin Jackson', 'Malcolm McDowell', 'Jane Carr', 'Judy Geeson', 'Richard Brake', 'Pancho Moler']",['Rob Zombie'],Matthew Perniciaro,2016,Horror," R
",102.0,1500000.0,779820.0,850419.0,31,-649581.0,-6368.441176470588,-0.433054,2,-0.5485386701668968
779,Rob Zombie,"['Sheri Moon Zombie', 'Jeff Daniel Phillips', 'Lawrence Hilton-Jacobs', 'Meg Foster', 'Kevin Jackson', 'Malcolm McDowell', 'Jane Carr', 'Judy Geeson', 'Richard Brake', 'Pancho Moler']",['Rob Zombie'],Michael Sherman,2016,Horror," R
",102.0,1500000.0,779820.0,850419.0,31,-649581.0,-6368.441176470588,-0.433054,2,-0.5485386701668968
780,Robert Zemeckis,"['Tom Hanks', 'Leslie Zemeckis', 'Eddie Deezen', 'Nona Gaye', 'Peter Scolari', 'Brendan King', 'Andy Pellick', 'Josh Eli', 'Mark Mendonca', 'Rolondas Hendricks']","['Chris Van Allsburg', 'Robert Zemeckis', 'William Broyles Jr.']",Gary Goetzman,2016,Animation," G
",100.0,165000000.0,187224490.0,313500433.0,The Polar Express 2016 IMAX Release,148500433.0,1485004.33,0.9000026242424243,2,-0.010637673473451736
780,Robert Zemeckis,"['Tom Hanks', 'Leslie Zemeckis', 'Eddie Deezen', 'Nona Gaye', 'Peter Scolari', 'Brendan King', 'Andy Pellick', 'Josh Eli', 'Mark Mendonca', 'Rolondas Hendricks']","['Chris Van Allsburg', 'Robert Zemeckis', 'William Broyles Jr.']",Steve Starkey,2016,Animation," G
",100.0,165000000.0,187224490.0,313500433.0,The Polar Express 2016 IMAX Release,148500433.0,1485004.33,0.9000026242424243,2,-0.010637673473451736
780,Robert Zemeckis,"['Tom Hanks', 'Leslie Zemeckis', 'Eddie Deezen', 'Nona Gaye', 'Peter Scolari', 'Brendan King', 'Andy Pellick', 'Josh Eli', 'Mark Mendonca', 'Rolondas Hendricks']","['Chris Van Allsburg', 'Robert Zemeckis', 'William Broyles Jr.']",William Teitler,2016,Animation," G
",100.0,165000000.0,187224490.0,313500433.0,The Polar Express 2016 IMAX Release,148500433.0,1485004.33,0.9000026242424243,2,-0.010637673473451736
780,Robert Zemeckis,"['Tom Hanks', 'Leslie Zemeckis', 'Eddie Deezen', 'Nona Gaye', 'Peter Scolari', 'Brendan King', 'Andy Pellick', 'Josh Eli', 'Mark Mendonca', 'Rolondas Hendricks']","['Chris Van Allsburg', 'Robert Zemeckis', 'William Broyles Jr.']",Robert Zemeckis,2016,Animation," G
",100.0,165000000.0,187224490.0,313500433.0,The Polar Express 2016 IMAX Release,148500433.0,1485004.33,0.9000026242424243,2,-0.010637673473451736
781,Bruce Beresford,"['Eddie Murphy', 'Britt Robertson', 'Natascha McElhone', 'Xavier Samuel', 'Lucy Fry', 'Christian Madsen', 'Mckenna Grace', 'Natalie Coughlin', 'Madison Wolfe', 'Lincoln Melcher']",['Susan McMartin'],David Buelow,2016,Comedy," PG-13
",104.0,8000000.0,685780.0,685780.0,Mr. Church,-7314220.0,-70329.03846153847,-0.9142775,2,-0.7427169185435648
781,Bruce Beresford,"['Eddie Murphy', 'Britt Robertson', 'Natascha McElhone', 'Xavier Samuel', 'Lucy Fry', 'Christian Madsen', 'Mckenna Grace', 'Natalie Coughlin', 'Madison Wolfe', 'Lincoln Melcher']",['Susan McMartin'],Mark Canton,2016,Comedy," PG-13
",104.0,8000000.0,685780.0,685780.0,Mr. Church,-7314220.0,-70329.03846153847,-0.9142775,2,-0.7427169185435648
781,Bruce Beresford,"['Eddie Murphy', 'Britt Robertson', 'Natascha McElhone', 'Xavier Samuel', 'Lucy Fry', 'Christian Madsen', 'Mckenna Grace', 'Natalie Coughlin', 'Madison Wolfe', 'Lincoln Melcher']",['Susan McMartin'],Lee Nelson,2016,Comedy," PG-13
",104.0,8000000.0,685780.0,685780.0,Mr. Church,-7314220.0,-70329.03846153847,-0.9142775,2,-0.7427169185435648
781,Bruce Beresford,"['Eddie Murphy', 'Britt Robertson', 'Natascha McElhone', 'Xavier Samuel', 'Lucy Fry', 'Christian Madsen', 'Mckenna Grace', 'Natalie Coughlin', 'Madison Wolfe', 'Lincoln Melcher']",['Susan McMartin'],Courtney Solomon,2016,Comedy," PG-13
",104.0,8000000.0,685780.0,685780.0,Mr. Church,-7314220.0,-70329.03846153847,-0.9142775,2,-0.7427169185435648
782,Gaby Dellal,"['Elle Fanning', 'Linda Emond', 'Susan Sarandon', 'Naomi Watts', 'Andrew Polk', 'Marcos A. Gonzalez', 'Antonio Ortiz', 'Tessa Albertson', 'Marquis Rodriguez', 'Gameela Wright']","['Nikole Beckwith', 'Gaby Dellal']",Dorothy Berwin,2016,Drama," PG-13
",92.0,5000000.0,155936.0,680351.0,3 Generations,-4319649.0,-46952.70652173913,-0.8639298,1,-0.7224011438654913
782,Gaby Dellal,"['Elle Fanning', 'Linda Emond', 'Susan Sarandon', 'Naomi Watts', 'Andrew Polk', 'Marcos A. Gonzalez', 'Antonio Ortiz', 'Tessa Albertson', 'Marquis Rodriguez', 'Gameela Wright']","['Nikole Beckwith', 'Gaby Dellal']",Gaby Dellal,2016,Drama," PG-13
",92.0,5000000.0,155936.0,680351.0,3 Generations,-4319649.0,-46952.70652173913,-0.8639298,1,-0.7224011438654913
782,Gaby Dellal,"['Elle Fanning', 'Linda Emond', 'Susan Sarandon', 'Naomi Watts', 'Andrew Polk', 'Marcos A. Gonzalez', 'Antonio Ortiz', 'Tessa Albertson', 'Marquis Rodriguez', 'Gameela Wright']","['Nikole Beckwith', 'Gaby Dellal']",Peter Saraf,2016,Drama," PG-13
",92.0,5000000.0,155936.0,680351.0,3 Generations,-4319649.0,-46952.70652173913,-0.8639298,1,-0.7224011438654913
782,Gaby Dellal,"['Elle Fanning', 'Linda Emond', 'Susan Sarandon', 'Naomi Watts', 'Andrew Polk', 'Marcos A. Gonzalez', 'Antonio Ortiz', 'Tessa Albertson', 'Marquis Rodriguez', 'Gameela Wright']","['Nikole Beckwith', 'Gaby Dellal']",Marc Turtletaub,2016,Drama," PG-13
",92.0,5000000.0,155936.0,680351.0,3 Generations,-4319649.0,-46952.70652173913,-0.8639298,1,-0.7224011438654913
783,Sabir Khan,"['Shraddha Kapoor', 'Tiger Shroff', 'Sudheer Babu Posani', 'Paras Arora', 'Shifuji Shaurya Bharadwaj', 'Sourav Chakraborty', 'Sunil Grover', 'Sumit Gulati', 'Jagdish Kansara', 'Srinivasa Rao Kota']","['Shifuji Shaurya Bharadwaj', 'Sanjeev Datta', 'Sanjeev Dutta']",Sajid Nadiadwala,2016,Action," Not Rated
",133.0,5200000.0,438207.0,676602.0,Baaghi,-4523398.0,-34010.51127819549,-0.8698842307692307,2,-0.724803813179956
784,Ross Patterson,"['Sean Astin', 'Keith David', 'William Shatner', 'Danny Trejo', 'Bryan Callen', 'Dale Dye', 'Ron Jeremy', 'Mindy Robinson', ""Jim O'Heir"", 'Martin Klebba']","['Billy Jay', 'Nick Palmisciano', 'Ross Patterson']",Mat Best,2016,Action," TV-MA
",89.0,1000000.0,621738.0,621738.0,Range 15,-378262.0,-4250.134831460674,-0.378262,2,-0.5264295782687364
784,Ross Patterson,"['Sean Astin', 'Keith David', 'William Shatner', 'Danny Trejo', 'Bryan Callen', 'Dale Dye', 'Ron Jeremy', 'Mindy Robinson', ""Jim O'Heir"", 'Martin Klebba']","['Billy Jay', 'Nick Palmisciano', 'Ross Patterson']",Kevin Alexander Heard,2016,Action," TV-MA
",89.0,1000000.0,621738.0,621738.0,Range 15,-378262.0,-4250.134831460674,-0.378262,2,-0.5264295782687364
784,Ross Patterson,"['Sean Astin', 'Keith David', 'William Shatner', 'Danny Trejo', 'Bryan Callen', 'Dale Dye', 'Ron Jeremy', 'Mindy Robinson', ""Jim O'Heir"", 'Martin Klebba']","['Billy Jay', 'Nick Palmisciano', 'Ross Patterson']",Brant Kantor,2016,Action," TV-MA
",89.0,1000000.0,621738.0,621738.0,Range 15,-378262.0,-4250.134831460674,-0.378262,2,-0.5264295782687364
784,Ross Patterson,"['Sean Astin', 'Keith David', 'William Shatner', 'Danny Trejo', 'Bryan Callen', 'Dale Dye', 'Ron Jeremy', 'Mindy Robinson', ""Jim O'Heir"", 'Martin Klebba']","['Billy Jay', 'Nick Palmisciano', 'Ross Patterson']",Nick Palmisciano,2016,Action," TV-MA
",89.0,1000000.0,621738.0,621738.0,Range 15,-378262.0,-4250.134831460674,-0.378262,2,-0.5264295782687364
785,Bryan Buckley,"['Melissa Rauch', 'Gary Cole', 'Thomas Middleditch', 'Sebastian Stan', 'Cecily Strong', 'Haley Lu Richardson', 'Dale Raoul', 'Craig Kilborn', 'Dominique Dawes', 'Olga Korbut']",['Melissa Rauch'],Stephanie Langhoff,2016,Comedy," R
",100.0,3500000.0,615816.0,615816.0,The Bronze,-2884184.0,-28841.84,-0.8240525714285715,2,-0.7063103037587299
786,Paco Cabezas,"['Sam Rockwell', 'Anna Kendrick', 'Tim Roth', 'James Ransone', 'Anson Mount', 'Michael Eklund', 'RZA', 'Katie Nehra', 'Jaiden Kaine', 'Douglas M. Griffin']",['Max Landis'],Bradley Gallo,2016,Action," R
",95.0,8000000.0,34694.0,607595.0,Mr. Right,-7392405.0,-77814.78947368421,-0.924050625,2,-0.7466604672141227
786,Paco Cabezas,"['Sam Rockwell', 'Anna Kendrick', 'Tim Roth', 'James Ransone', 'Anson Mount', 'Michael Eklund', 'RZA', 'Katie Nehra', 'Jaiden Kaine', 'Douglas M. Griffin']",['Max Landis'],Michael A. Helfant,2016,Action," R
",95.0,8000000.0,34694.0,607595.0,Mr. Right,-7392405.0,-77814.78947368421,-0.924050625,2,-0.7466604672141227
786,Paco Cabezas,"['Sam Rockwell', 'Anna Kendrick', 'Tim Roth', 'James Ransone', 'Anson Mount', 'Michael Eklund', 'RZA', 'Katie Nehra', 'Jaiden Kaine', 'Douglas M. Griffin']",['Max Landis'],Rick Jacobs,2016,Action," R
",95.0,8000000.0,34694.0,607595.0,Mr. Right,-7392405.0,-77814.78947368421,-0.924050625,2,-0.7466604672141227
786,Paco Cabezas,"['Sam Rockwell', 'Anna Kendrick', 'Tim Roth', 'James Ransone', 'Anson Mount', 'Michael Eklund', 'RZA', 'Katie Nehra', 'Jaiden Kaine', 'Douglas M. Griffin']",['Max Landis'],Lawrence Mattis,2016,Action," R
",95.0,8000000.0,34694.0,607595.0,Mr. Right,-7392405.0,-77814.78947368421,-0.924050625,2,-0.7466604672141227
787,Simeon Rice,"['Rusty Joiner', 'Murray Gray', 'James Gaudioso', 'Cindy Karr', 'Nicole Paris Williams', 'Erin Boyes', 'Malone Thomas', 'Michelle Gracie', 'Ward G. Smith', 'Gene Michael']","['John Nodilo', 'Simeon Rice']",Ghana Cooper,2016,Action," R
",93.0,1500000.0,510957.0,510957.0,Unsullied,-989043.0,-10634.870967741936,-0.659362,2,-0.6398560955079847
787,Simeon Rice,"['Rusty Joiner', 'Murray Gray', 'James Gaudioso', 'Cindy Karr', 'Nicole Paris Williams', 'Erin Boyes', 'Malone Thomas', 'Michelle Gracie', 'Ward G. Smith', 'Gene Michael']","['John Nodilo', 'Simeon Rice']",Michelle Gracie,2016,Action," R
",93.0,1500000.0,510957.0,510957.0,Unsullied,-989043.0,-10634.870967741936,-0.659362,2,-0.6398560955079847
787,Simeon Rice,"['Rusty Joiner', 'Murray Gray', 'James Gaudioso', 'Cindy Karr', 'Nicole Paris Williams', 'Erin Boyes', 'Malone Thomas', 'Michelle Gracie', 'Ward G. Smith', 'Gene Michael']","['John Nodilo', 'Simeon Rice']",John Hermann,2016,Action," R
",93.0,1500000.0,510957.0,510957.0,Unsullied,-989043.0,-10634.870967741936,-0.659362,2,-0.6398560955079847
787,Simeon Rice,"['Rusty Joiner', 'Murray Gray', 'James Gaudioso', 'Cindy Karr', 'Nicole Paris Williams', 'Erin Boyes', 'Malone Thomas', 'Michelle Gracie', 'Ward G. Smith', 'Gene Michael']","['John Nodilo', 'Simeon Rice']",John Nodilo,2016,Action," R
",93.0,1500000.0,510957.0,510957.0,Unsullied,-989043.0,-10634.870967741936,-0.659362,2,-0.6398560955079847
788,George Miller,"['Tom Hardy', 'Charlize Theron', 'Nicholas Hoult', 'Hugh Keays-Byrne', 'Josh Helman', 'Nathan Jones', 'Zoë Kravitz', 'Rosie Huntington-Whiteley', 'Riley Keough', 'Abbey Lee']","['George Miller', 'Brendan McCarthy', 'Nick Lathouris']",George Miller,2016,Action," R
",120.0,150000000.0,154058340.0,375209362.0,Mad Max: Fury Road 2016 Re-release,225209362.0,1876744.6833333333,1.5013957466666668,2,0.23203015779022196
788,George Miller,"['Tom Hardy', 'Charlize Theron', 'Nicholas Hoult', 'Hugh Keays-Byrne', 'Josh Helman', 'Nathan Jones', 'Zoë Kravitz', 'Rosie Huntington-Whiteley', 'Riley Keough', 'Abbey Lee']","['George Miller', 'Brendan McCarthy', 'Nick Lathouris']",Doug Mitchell,2016,Action," R
",120.0,150000000.0,154058340.0,375209362.0,Mad Max: Fury Road 2016 Re-release,225209362.0,1876744.6833333333,1.5013957466666668,2,0.23203015779022196
788,George Miller,"['Tom Hardy', 'Charlize Theron', 'Nicholas Hoult', 'Hugh Keays-Byrne', 'Josh Helman', 'Nathan Jones', 'Zoë Kravitz', 'Rosie Huntington-Whiteley', 'Riley Keough', 'Abbey Lee']","['George Miller', 'Brendan McCarthy', 'Nick Lathouris']",P.J. Voeten,2016,Action," R
",120.0,150000000.0,154058340.0,375209362.0,Mad Max: Fury Road 2016 Re-release,225209362.0,1876744.6833333333,1.5013957466666668,2,0.23203015779022196
789,Youssef Delara,"['Shemar Moore', 'Nadine Velazquez', 'Bill Bellamy', 'Nadja Alaya', 'Denise Boutte', 'Robinne Lee', 'Megan Stevenson', 'Kali Hawk', 'Marta Cross', 'Sheryl Underwood']","['Victor Teran', 'Youssef Delara', 'Staci Robinson']",Ray Brown,2016,Comedy," PG-13
",104.0,3000000.0,321910.0,421404.0,The Bounce Back,-2578596.0,-24794.19230769231,-0.859532,2,-0.7206265898366233
789,Youssef Delara,"['Shemar Moore', 'Nadine Velazquez', 'Bill Bellamy', 'Nadja Alaya', 'Denise Boutte', 'Robinne Lee', 'Megan Stevenson', 'Kali Hawk', 'Marta Cross', 'Sheryl Underwood']","['Victor Teran', 'Youssef Delara', 'Staci Robinson']",Amir Delara,2016,Comedy," PG-13
",104.0,3000000.0,321910.0,421404.0,The Bounce Back,-2578596.0,-24794.19230769231,-0.859532,2,-0.7206265898366233
789,Youssef Delara,"['Shemar Moore', 'Nadine Velazquez', 'Bill Bellamy', 'Nadja Alaya', 'Denise Boutte', 'Robinne Lee', 'Megan Stevenson', 'Kali Hawk', 'Marta Cross', 'Sheryl Underwood']","['Victor Teran', 'Youssef Delara', 'Staci Robinson']",Youssef Delara,2016,Comedy," PG-13
",104.0,3000000.0,321910.0,421404.0,The Bounce Back,-2578596.0,-24794.19230769231,-0.859532,2,-0.7206265898366233
789,Youssef Delara,"['Shemar Moore', 'Nadine Velazquez', 'Bill Bellamy', 'Nadja Alaya', 'Denise Boutte', 'Robinne Lee', 'Megan Stevenson', 'Kali Hawk', 'Marta Cross', 'Sheryl Underwood']","['Victor Teran', 'Youssef Delara', 'Staci Robinson']",Victor Teran,2016,Comedy," PG-13
",104.0,3000000.0,321910.0,421404.0,The Bounce Back,-2578596.0,-24794.19230769231,-0.859532,2,-0.7206265898366233
790,Pat Necerato,"['Rusty Joiner', 'Jocelyn Cruz', 'Victoria Gates', 'James Russo', 'Paul Rodriguez', 'Susan Moses', 'Taylor Coleman', 'Jerry Perna', 'Jeremiah De Moss', 'Kenneth McGregor']",['Pat Necerato'],Stuart Migdon,2016,Drama," PG-13
",107.0,500000.0,419952.0,419952.0,Voiceless,-80048.0,-748.1121495327103,-0.160096,2,-0.4383975271836498
791,Gokul,"['Karthi', 'Nayanthara', 'Sri Divya', 'Vivek', 'Jangiri Madhumitha', 'Anoop', 'Aryan', 'Roshan Chandra', 'Damodaran', 'Deepak']",['Gokul'],S.R. Prabhu,2016,Action," Not Rated
",163.0,7500000.0,327959.0,354631.0,Kaashmora,-7145369.0,-43836.61963190184,-0.9527158666666666,2,-0.7582271642190014
791,Gokul,"['Karthi', 'Nayanthara', 'Sri Divya', 'Vivek', 'Jangiri Madhumitha', 'Anoop', 'Aryan', 'Roshan Chandra', 'Damodaran', 'Deepak']",['Gokul'],S.R. Prakashbabu,2016,Action," Not Rated
",163.0,7500000.0,327959.0,354631.0,Kaashmora,-7145369.0,-43836.61963190184,-0.9527158666666666,2,-0.7582271642190014
792,Jonathan Kesselman,"['Maz Jobrani', 'John Heard', 'Sheila Vand', 'Deanna Russo', 'Vida Ghahremani', 'Marshall Manesh', 'Waleed Zuaiter', 'Matthew Glave', 'Navid Negahban', 'Sam Golzari']","['Maz Jobrani', 'Amir Ohebsion']",Maz Jobrani,2016,Comedy," TV-MA
",84.0,500000.0,230069.0,290080.0,Jimmy Vestvood: Amerikan Hero,-209920.0,-2499.0476190476193,-0.41984,1,-0.5432066957848285
792,Jonathan Kesselman,"['Maz Jobrani', 'John Heard', 'Sheila Vand', 'Deanna Russo', 'Vida Ghahremani', 'Marshall Manesh', 'Waleed Zuaiter', 'Matthew Glave', 'Navid Negahban', 'Sam Golzari']","['Maz Jobrani', 'Amir Ohebsion']",Ray Moheet,2016,Comedy," TV-MA
",84.0,500000.0,230069.0,290080.0,Jimmy Vestvood: Amerikan Hero,-209920.0,-2499.0476190476193,-0.41984,1,-0.5432066957848285
792,Jonathan Kesselman,"['Maz Jobrani', 'John Heard', 'Sheila Vand', 'Deanna Russo', 'Vida Ghahremani', 'Marshall Manesh', 'Waleed Zuaiter', 'Matthew Glave', 'Navid Negahban', 'Sam Golzari']","['Maz Jobrani', 'Amir Ohebsion']",Amir Ohebsion,2016,Comedy," TV-MA
",84.0,500000.0,230069.0,290080.0,Jimmy Vestvood: Amerikan Hero,-209920.0,-2499.0476190476193,-0.41984,1,-0.5432066957848285
793,Andrew C. Erin,"['Julie Benz', 'Belle Shouse', 'Josh Stamberg', 'Danielle Harris', 'Douglas Tait', 'Matt Lasky', 'Dendrie Taylor', 'Toby Huss', 'Jennifer Blanc-Biehn', 'Fionnula Flanagan']","['Andrew C. Erin', 'Daniel Farrands']",Andrew C. Erin,2016,Horror," Not Rated
",85.0,3000000.0,,289299.0,Havenhurst,-2710701.0,-31890.6,-0.903567,2,-0.7383951301661513
793,Andrew C. Erin,"['Julie Benz', 'Belle Shouse', 'Josh Stamberg', 'Danielle Harris', 'Douglas Tait', 'Matt Lasky', 'Dendrie Taylor', 'Toby Huss', 'Jennifer Blanc-Biehn', 'Fionnula Flanagan']","['Andrew C. Erin', 'Daniel Farrands']",Tosca Musk,2016,Horror," Not Rated
",85.0,3000000.0,,289299.0,Havenhurst,-2710701.0,-31890.6,-0.903567,2,-0.7383951301661513
793,Andrew C. Erin,"['Julie Benz', 'Belle Shouse', 'Josh Stamberg', 'Danielle Harris', 'Douglas Tait', 'Matt Lasky', 'Dendrie Taylor', 'Toby Huss', 'Jennifer Blanc-Biehn', 'Fionnula Flanagan']","['Andrew C. Erin', 'Daniel Farrands']",Jina Panebianco,2016,Horror," Not Rated
",85.0,3000000.0,,289299.0,Havenhurst,-2710701.0,-31890.6,-0.903567,2,-0.7383951301661513
794,Gee Malik Linton,"['Ana de Armas', 'Gabe Vargas', 'Sandy Tejada', 'Ariel Pacheco', 'Ismael Cruz Cordova', 'Anthony Ruiz', 'Stephen Thompson', 'Keanu Reeves', 'Mira Sorvino', 'Denia Brache']",['Gee Malik Linton'],Robin Gurland,2016,Crime," R
",102.0,6000000.0,,269915.0,Exposed,-5730085.0,-56177.30392156863,-0.9550141666666667,2,-0.7591545500766
794,Gee Malik Linton,"['Ana de Armas', 'Gabe Vargas', 'Sandy Tejada', 'Ariel Pacheco', 'Ismael Cruz Cordova', 'Anthony Ruiz', 'Stephen Thompson', 'Keanu Reeves', 'Mira Sorvino', 'Denia Brache']",['Gee Malik Linton'],Gee Malik Linton,2016,Crime," R
",102.0,6000000.0,,269915.0,Exposed,-5730085.0,-56177.30392156863,-0.9550141666666667,2,-0.7591545500766
794,Gee Malik Linton,"['Ana de Armas', 'Gabe Vargas', 'Sandy Tejada', 'Ariel Pacheco', 'Ismael Cruz Cordova', 'Anthony Ruiz', 'Stephen Thompson', 'Keanu Reeves', 'Mira Sorvino', 'Denia Brache']",['Gee Malik Linton'],Keanu Reeves,2016,Crime," R
",102.0,6000000.0,,269915.0,Exposed,-5730085.0,-56177.30392156863,-0.9550141666666667,2,-0.7591545500766
795,Andy Tennant,"['Shirley MacLaine', 'Jessica Lange', 'Demi Moore', 'Ptolemy Slocum', 'Colin Walker', 'Robert Collier', 'Geraldine Singer', 'Susan Parker', 'Vincent De Paul', 'Rachel Deacon']","['Claudia Myers', 'Gary Kanew']",Blythe Frank,2016,Action," PG-13
",86.0,10000000.0,40598.0,247949.0,Wild Oats,-9752051.0,-113395.94186046511,-0.9752051,2,-0.7673017832598439
795,Andy Tennant,"['Shirley MacLaine', 'Jessica Lange', 'Demi Moore', 'Ptolemy Slocum', 'Colin Walker', 'Robert Collier', 'Geraldine Singer', 'Susan Parker', 'Vincent De Paul', 'Rachel Deacon']","['Claudia Myers', 'Gary Kanew']",Dean E. Fronk,2016,Action," PG-13
",86.0,10000000.0,40598.0,247949.0,Wild Oats,-9752051.0,-113395.94186046511,-0.9752051,2,-0.7673017832598439
795,Andy Tennant,"['Shirley MacLaine', 'Jessica Lange', 'Demi Moore', 'Ptolemy Slocum', 'Colin Walker', 'Robert Collier', 'Geraldine Singer', 'Susan Parker', 'Vincent De Paul', 'Rachel Deacon']","['Claudia Myers', 'Gary Kanew']",Lucas Jarach,2016,Action," PG-13
",86.0,10000000.0,40598.0,247949.0,Wild Oats,-9752051.0,-113395.94186046511,-0.9752051,2,-0.7673017832598439
795,Andy Tennant,"['Shirley MacLaine', 'Jessica Lange', 'Demi Moore', 'Ptolemy Slocum', 'Colin Walker', 'Robert Collier', 'Geraldine Singer', 'Susan Parker', 'Vincent De Paul', 'Rachel Deacon']","['Claudia Myers', 'Gary Kanew']",Kip Konwiser,2016,Action," PG-13
",86.0,10000000.0,40598.0,247949.0,Wild Oats,-9752051.0,-113395.94186046511,-0.9752051,2,-0.7673017832598439
