,directors,actors,writers,producers,year,genres,certificates,duration,Budget,Gross US,Gross Worldwide,titles,Profits,profit-per-length,profit-per-budget,len-genres,MAD
753,Jonathan Jakubowicz,Óscar Jaenada,['Jonathan Jakubowicz'],"['Carlos Garcia de Paredes', 'Claudine Jakubowicz', 'Jonathan Jakubowicz', 'Jay Weisleder']",2016,Biography," R
",111.0,20000000.0,4712792.0,4978353.0,Hands of Stone,-15021647.0,-135330.15315315317,-0.75108235,2,-0.6768661270286709
753,Jonathan Jakubowicz,John Turturro,['Jonathan Jakubowicz'],"['Carlos Garcia de Paredes', 'Claudine Jakubowicz', 'Jonathan Jakubowicz', 'Jay Weisleder']",2016,Biography," R
",111.0,20000000.0,4712792.0,4978353.0,Hands of Stone,-15021647.0,-135330.15315315317,-0.75108235,2,-0.6768661270286709
753,Jonathan Jakubowicz,Ellen Barkin,['Jonathan Jakubowicz'],"['Carlos Garcia de Paredes', 'Claudine Jakubowicz', 'Jonathan Jakubowicz', 'Jay Weisleder']",2016,Biography," R
",111.0,20000000.0,4712792.0,4978353.0,Hands of Stone,-15021647.0,-135330.15315315317,-0.75108235,2,-0.6768661270286709
753,Jonathan Jakubowicz,Jurnee Smollett-Bell,['Jonathan Jakubowicz'],"['Carlos Garcia de Paredes', 'Claudine Jakubowicz', 'Jonathan Jakubowicz', 'Jay Weisleder']",2016,Biography," R
",111.0,20000000.0,4712792.0,4978353.0,Hands of Stone,-15021647.0,-135330.15315315317,-0.75108235,2,-0.6768661270286709
754,Dan Kwan,Paul Dano,"['Daniel Scheinert', 'Dan Kwan']","['Miranda Bailey', 'Lawrence Inglee', 'Lauren Mann', 'Amanda Marshall']",2016,Comedy," R
",97.0,3000000.0,4210454.0,4935501.0,Swiss Army Man,1935501.0,19953.618556701033,0.645167,2,-0.11346626588294274
754,Dan Kwan,Daniel Radcliffe,"['Daniel Scheinert', 'Dan Kwan']","['Miranda Bailey', 'Lawrence Inglee', 'Lauren Mann', 'Amanda Marshall']",2016,Comedy," R
",97.0,3000000.0,4210454.0,4935501.0,Swiss Army Man,1935501.0,19953.618556701033,0.645167,2,-0.11346626588294274
754,Dan Kwan,Mary Elizabeth Winstead,"['Daniel Scheinert', 'Dan Kwan']","['Miranda Bailey', 'Lawrence Inglee', 'Lauren Mann', 'Amanda Marshall']",2016,Comedy," R
",97.0,3000000.0,4210454.0,4935501.0,Swiss Army Man,1935501.0,19953.618556701033,0.645167,2,-0.11346626588294274
754,Dan Kwan,Antonia Ribero,"['Daniel Scheinert', 'Dan Kwan']","['Miranda Bailey', 'Lawrence Inglee', 'Lauren Mann', 'Amanda Marshall']",2016,Comedy," R
",97.0,3000000.0,4210454.0,4935501.0,Swiss Army Man,1935501.0,19953.618556701033,0.645167,2,-0.11346626588294274
754,Dan Kwan,Timothy Eulich,"['Daniel Scheinert', 'Dan Kwan']","['Miranda Bailey', 'Lawrence Inglee', 'Lauren Mann', 'Amanda Marshall']",2016,Comedy," R
",97.0,3000000.0,4210454.0,4935501.0,Swiss Army Man,1935501.0,19953.618556701033,0.645167,2,-0.11346626588294274
754,Dan Kwan,Richard Gross,"['Daniel Scheinert', 'Dan Kwan']","['Miranda Bailey', 'Lawrence Inglee', 'Lauren Mann', 'Amanda Marshall']",2016,Comedy," R
",97.0,3000000.0,4210454.0,4935501.0,Swiss Army Man,1935501.0,19953.618556701033,0.645167,2,-0.11346626588294274
754,Dan Kwan,Marika Casteel,"['Daniel Scheinert', 'Dan Kwan']","['Miranda Bailey', 'Lawrence Inglee', 'Lauren Mann', 'Amanda Marshall']",2016,Comedy," R
",97.0,3000000.0,4210454.0,4935501.0,Swiss Army Man,1935501.0,19953.618556701033,0.645167,2,-0.11346626588294274
754,Dan Kwan,Andy Hull,"['Daniel Scheinert', 'Dan Kwan']","['Miranda Bailey', 'Lawrence Inglee', 'Lauren Mann', 'Amanda Marshall']",2016,Comedy," R
",97.0,3000000.0,4210454.0,4935501.0,Swiss Army Man,1935501.0,19953.618556701033,0.645167,2,-0.11346626588294274
754,Dan Kwan,Aaron Marshall,"['Daniel Scheinert', 'Dan Kwan']","['Miranda Bailey', 'Lawrence Inglee', 'Lauren Mann', 'Amanda Marshall']",2016,Comedy," R
",97.0,3000000.0,4210454.0,4935501.0,Swiss Army Man,1935501.0,19953.618556701033,0.645167,2,-0.11346626588294274
754,Dan Kwan,Shane Carruth,"['Daniel Scheinert', 'Dan Kwan']","['Miranda Bailey', 'Lawrence Inglee', 'Lauren Mann', 'Amanda Marshall']",2016,Comedy," R
",97.0,3000000.0,4210454.0,4935501.0,Swiss Army Man,1935501.0,19953.618556701033,0.645167,2,-0.11346626588294274
755,Jonás Cuarón,Gael García Bernal,"['Jonás Cuarón', 'Mateo Garcia']","['Alfonso Cuarón', 'Carlos Cuarón', 'Jonás Cuarón', 'Alex Garcia', 'Charles Gillibert']",2016,Drama," R
",88.0,3000000.0,2002036.0,4924990.0,Desierto,1924990.0,21874.886363636364,0.6416633333333334,2,-0.11488002862775686
755,Jonás Cuarón,Jeffrey Dean Morgan,"['Jonás Cuarón', 'Mateo Garcia']","['Alfonso Cuarón', 'Carlos Cuarón', 'Jonás Cuarón', 'Alex Garcia', 'Charles Gillibert']",2016,Drama," R
",88.0,3000000.0,2002036.0,4924990.0,Desierto,1924990.0,21874.886363636364,0.6416633333333334,2,-0.11488002862775686
755,Jonás Cuarón,Alondra Hidalgo,"['Jonás Cuarón', 'Mateo Garcia']","['Alfonso Cuarón', 'Carlos Cuarón', 'Jonás Cuarón', 'Alex Garcia', 'Charles Gillibert']",2016,Drama," R
",88.0,3000000.0,2002036.0,4924990.0,Desierto,1924990.0,21874.886363636364,0.6416633333333334,2,-0.11488002862775686
755,Jonás Cuarón,Diego Cataño,"['Jonás Cuarón', 'Mateo Garcia']","['Alfonso Cuarón', 'Carlos Cuarón', 'Jonás Cuarón', 'Alex Garcia', 'Charles Gillibert']",2016,Drama," R
",88.0,3000000.0,2002036.0,4924990.0,Desierto,1924990.0,21874.886363636364,0.6416633333333334,2,-0.11488002862775686
755,Jonás Cuarón,Marco Pérez,"['Jonás Cuarón', 'Mateo Garcia']","['Alfonso Cuarón', 'Carlos Cuarón', 'Jonás Cuarón', 'Alex Garcia', 'Charles Gillibert']",2016,Drama," R
",88.0,3000000.0,2002036.0,4924990.0,Desierto,1924990.0,21874.886363636364,0.6416633333333334,2,-0.11488002862775686
755,Jonás Cuarón,David Peralta Arreola,"['Jonás Cuarón', 'Mateo Garcia']","['Alfonso Cuarón', 'Carlos Cuarón', 'Jonás Cuarón', 'Alex Garcia', 'Charles Gillibert']",2016,Drama," R
",88.0,3000000.0,2002036.0,4924990.0,Desierto,1924990.0,21874.886363636364,0.6416633333333334,2,-0.11488002862775686
755,Jonás Cuarón,Óscar Flores Guerrero,"['Jonás Cuarón', 'Mateo Garcia']","['Alfonso Cuarón', 'Carlos Cuarón', 'Jonás Cuarón', 'Alex Garcia', 'Charles Gillibert']",2016,Drama," R
",88.0,3000000.0,2002036.0,4924990.0,Desierto,1924990.0,21874.886363636364,0.6416633333333334,2,-0.11488002862775686
755,Jonás Cuarón,Erik Vázquez,"['Jonás Cuarón', 'Mateo Garcia']","['Alfonso Cuarón', 'Carlos Cuarón', 'Jonás Cuarón', 'Alex Garcia', 'Charles Gillibert']",2016,Drama," R
",88.0,3000000.0,2002036.0,4924990.0,Desierto,1924990.0,21874.886363636364,0.6416633333333334,2,-0.11488002862775686
755,Jonás Cuarón,Lew Temple,"['Jonás Cuarón', 'Mateo Garcia']","['Alfonso Cuarón', 'Carlos Cuarón', 'Jonás Cuarón', 'Alex Garcia', 'Charles Gillibert']",2016,Drama," R
",88.0,3000000.0,2002036.0,4924990.0,Desierto,1924990.0,21874.886363636364,0.6416633333333334,2,-0.11488002862775686
755,Jonás Cuarón,Aquileo De Jesús Calihua,"['Jonás Cuarón', 'Mateo Garcia']","['Alfonso Cuarón', 'Carlos Cuarón', 'Jonás Cuarón', 'Alex Garcia', 'Charles Gillibert']",2016,Drama," R
",88.0,3000000.0,2002036.0,4924990.0,Desierto,1924990.0,21874.886363636364,0.6416633333333334,2,-0.11488002862775686
756,Richard Linklater,Blake Jenner,['Richard Linklater'],"['Megan Ellison', 'Richard Linklater', 'Ginger Sledge']",2016,Comedy," R
",117.0,10000000.0,3400278.0,4644472.0,Everybody Wants Some!!,-5355528.0,-45773.743589743586,-0.5355528,1,-0.5898979085347454
756,Richard Linklater,Juston Street,['Richard Linklater'],"['Megan Ellison', 'Richard Linklater', 'Ginger Sledge']",2016,Comedy," R
",117.0,10000000.0,3400278.0,4644472.0,Everybody Wants Some!!,-5355528.0,-45773.743589743586,-0.5355528,1,-0.5898979085347454
756,Richard Linklater,Ryan Guzman,['Richard Linklater'],"['Megan Ellison', 'Richard Linklater', 'Ginger Sledge']",2016,Comedy," R
",117.0,10000000.0,3400278.0,4644472.0,Everybody Wants Some!!,-5355528.0,-45773.743589743586,-0.5355528,1,-0.5898979085347454
756,Richard Linklater,Tyler Hoechlin,['Richard Linklater'],"['Megan Ellison', 'Richard Linklater', 'Ginger Sledge']",2016,Comedy," R
",117.0,10000000.0,3400278.0,4644472.0,Everybody Wants Some!!,-5355528.0,-45773.743589743586,-0.5355528,1,-0.5898979085347454
756,Richard Linklater,Wyatt Russell,['Richard Linklater'],"['Megan Ellison', 'Richard Linklater', 'Ginger Sledge']",2016,Comedy," R
",117.0,10000000.0,3400278.0,4644472.0,Everybody Wants Some!!,-5355528.0,-45773.743589743586,-0.5355528,1,-0.5898979085347454
756,Richard Linklater,Glen Powell,['Richard Linklater'],"['Megan Ellison', 'Richard Linklater', 'Ginger Sledge']",2016,Comedy," R
",117.0,10000000.0,3400278.0,4644472.0,Everybody Wants Some!!,-5355528.0,-45773.743589743586,-0.5355528,1,-0.5898979085347454
756,Richard Linklater,Temple Baker,['Richard Linklater'],"['Megan Ellison', 'Richard Linklater', 'Ginger Sledge']",2016,Comedy," R
",117.0,10000000.0,3400278.0,4644472.0,Everybody Wants Some!!,-5355528.0,-45773.743589743586,-0.5355528,1,-0.5898979085347454
756,Richard Linklater,J. Quinton Johnson,['Richard Linklater'],"['Megan Ellison', 'Richard Linklater', 'Ginger Sledge']",2016,Comedy," R
",117.0,10000000.0,3400278.0,4644472.0,Everybody Wants Some!!,-5355528.0,-45773.743589743586,-0.5355528,1,-0.5898979085347454
756,Richard Linklater,Will Brittain,['Richard Linklater'],"['Megan Ellison', 'Richard Linklater', 'Ginger Sledge']",2016,Comedy," R
",117.0,10000000.0,3400278.0,4644472.0,Everybody Wants Some!!,-5355528.0,-45773.743589743586,-0.5355528,1,-0.5898979085347454
756,Richard Linklater,Courtney Tailor,['Richard Linklater'],"['Megan Ellison', 'Richard Linklater', 'Ginger Sledge']",2016,Comedy," R
",117.0,10000000.0,3400278.0,4644472.0,Everybody Wants Some!!,-5355528.0,-45773.743589743586,-0.5355528,1,-0.5898979085347454
757,Jean-Marc Vallée,Jake Gyllenhaal,['Bryan Sipe'],"['Lianne Halfon', 'Sidney Kimmel', 'Trent Luckinbill', 'Molly Smith']",2016,Comedy," R
",101.0,10000000.0,1978592.0,4366460.0,Demolition,-5633540.0,-55777.623762376235,-0.563354,2,-0.6011159565285975
757,Jean-Marc Vallée,Naomi Watts,['Bryan Sipe'],"['Lianne Halfon', 'Sidney Kimmel', 'Trent Luckinbill', 'Molly Smith']",2016,Comedy," R
",101.0,10000000.0,1978592.0,4366460.0,Demolition,-5633540.0,-55777.623762376235,-0.563354,2,-0.6011159565285975
757,Jean-Marc Vallée,Chris Cooper,['Bryan Sipe'],"['Lianne Halfon', 'Sidney Kimmel', 'Trent Luckinbill', 'Molly Smith']",2016,Comedy," R
",101.0,10000000.0,1978592.0,4366460.0,Demolition,-5633540.0,-55777.623762376235,-0.563354,2,-0.6011159565285975
757,Jean-Marc Vallée,Judah Lewis,['Bryan Sipe'],"['Lianne Halfon', 'Sidney Kimmel', 'Trent Luckinbill', 'Molly Smith']",2016,Comedy," R
",101.0,10000000.0,1978592.0,4366460.0,Demolition,-5633540.0,-55777.623762376235,-0.563354,2,-0.6011159565285975
757,Jean-Marc Vallée,C.J. Wilson,['Bryan Sipe'],"['Lianne Halfon', 'Sidney Kimmel', 'Trent Luckinbill', 'Molly Smith']",2016,Comedy," R
",101.0,10000000.0,1978592.0,4366460.0,Demolition,-5633540.0,-55777.623762376235,-0.563354,2,-0.6011159565285975
757,Jean-Marc Vallée,Polly Draper,['Bryan Sipe'],"['Lianne Halfon', 'Sidney Kimmel', 'Trent Luckinbill', 'Molly Smith']",2016,Comedy," R
",101.0,10000000.0,1978592.0,4366460.0,Demolition,-5633540.0,-55777.623762376235,-0.563354,2,-0.6011159565285975
757,Jean-Marc Vallée,Malachy Cleary,['Bryan Sipe'],"['Lianne Halfon', 'Sidney Kimmel', 'Trent Luckinbill', 'Molly Smith']",2016,Comedy," R
",101.0,10000000.0,1978592.0,4366460.0,Demolition,-5633540.0,-55777.623762376235,-0.563354,2,-0.6011159565285975
757,Jean-Marc Vallée,Debra Monk,['Bryan Sipe'],"['Lianne Halfon', 'Sidney Kimmel', 'Trent Luckinbill', 'Molly Smith']",2016,Comedy," R
",101.0,10000000.0,1978592.0,4366460.0,Demolition,-5633540.0,-55777.623762376235,-0.563354,2,-0.6011159565285975
757,Jean-Marc Vallée,Heather Lind,['Bryan Sipe'],"['Lianne Halfon', 'Sidney Kimmel', 'Trent Luckinbill', 'Molly Smith']",2016,Comedy," R
",101.0,10000000.0,1978592.0,4366460.0,Demolition,-5633540.0,-55777.623762376235,-0.563354,2,-0.6011159565285975
757,Jean-Marc Vallée,Wass Stevens,['Bryan Sipe'],"['Lianne Halfon', 'Sidney Kimmel', 'Trent Luckinbill', 'Molly Smith']",2016,Comedy," R
",101.0,10000000.0,1978592.0,4366460.0,Demolition,-5633540.0,-55777.623762376235,-0.563354,2,-0.6011159565285975
758,Warren Beatty,Steve Tom,"['Warren Beatty', 'Bo Goldman']","['Warren Beatty', 'Steve Bing', 'Ron Burkle', 'Molly Conners']",2016,Comedy," PG-13
",127.0,25000000.0,3652206.0,3885342.0,Rules Don't Apply,-21114658.0,-166257.1496062992,-0.84458632,2,-0.7145958661433743
758,Warren Beatty,Paul Sorvino,"['Warren Beatty', 'Bo Goldman']","['Warren Beatty', 'Steve Bing', 'Ron Burkle', 'Molly Conners']",2016,Comedy," PG-13
",127.0,25000000.0,3652206.0,3885342.0,Rules Don't Apply,-21114658.0,-166257.1496062992,-0.84458632,2,-0.7145958661433743
758,Warren Beatty,Peter Mackenzie,"['Warren Beatty', 'Bo Goldman']","['Warren Beatty', 'Steve Bing', 'Ron Burkle', 'Molly Conners']",2016,Comedy," PG-13
",127.0,25000000.0,3652206.0,3885342.0,Rules Don't Apply,-21114658.0,-166257.1496062992,-0.84458632,2,-0.7145958661433743
758,Warren Beatty,Ivar Brogger,"['Warren Beatty', 'Bo Goldman']","['Warren Beatty', 'Steve Bing', 'Ron Burkle', 'Molly Conners']",2016,Comedy," PG-13
",127.0,25000000.0,3652206.0,3885342.0,Rules Don't Apply,-21114658.0,-166257.1496062992,-0.84458632,2,-0.7145958661433743
758,Warren Beatty,Dan Desmond,"['Warren Beatty', 'Bo Goldman']","['Warren Beatty', 'Steve Bing', 'Ron Burkle', 'Molly Conners']",2016,Comedy," PG-13
",127.0,25000000.0,3652206.0,3885342.0,Rules Don't Apply,-21114658.0,-166257.1496062992,-0.84458632,2,-0.7145958661433743
758,Warren Beatty,Alden Ehrenreich,"['Warren Beatty', 'Bo Goldman']","['Warren Beatty', 'Steve Bing', 'Ron Burkle', 'Molly Conners']",2016,Comedy," PG-13
",127.0,25000000.0,3652206.0,3885342.0,Rules Don't Apply,-21114658.0,-166257.1496062992,-0.84458632,2,-0.7145958661433743
758,Warren Beatty,Matthew Broderick,"['Warren Beatty', 'Bo Goldman']","['Warren Beatty', 'Steve Bing', 'Ron Burkle', 'Molly Conners']",2016,Comedy," PG-13
",127.0,25000000.0,3652206.0,3885342.0,Rules Don't Apply,-21114658.0,-166257.1496062992,-0.84458632,2,-0.7145958661433743
758,Warren Beatty,Candice Bergen,"['Warren Beatty', 'Bo Goldman']","['Warren Beatty', 'Steve Bing', 'Ron Burkle', 'Molly Conners']",2016,Comedy," PG-13
",127.0,25000000.0,3652206.0,3885342.0,Rules Don't Apply,-21114658.0,-166257.1496062992,-0.84458632,2,-0.7145958661433743
758,Warren Beatty,Martin Sheen,"['Warren Beatty', 'Bo Goldman']","['Warren Beatty', 'Steve Bing', 'Ron Burkle', 'Molly Conners']",2016,Comedy," PG-13
",127.0,25000000.0,3652206.0,3885342.0,Rules Don't Apply,-21114658.0,-166257.1496062992,-0.84458632,2,-0.7145958661433743
758,Warren Beatty,Hart Bochner,"['Warren Beatty', 'Bo Goldman']","['Warren Beatty', 'Steve Bing', 'Ron Burkle', 'Molly Conners']",2016,Comedy," PG-13
",127.0,25000000.0,3652206.0,3885342.0,Rules Don't Apply,-21114658.0,-166257.1496062992,-0.84458632,2,-0.7145958661433743
759,Jeremy Saulnier,Anton Yelchin,['Jeremy Saulnier'],"['Neil Kopp', 'Victor Moyers', 'Anish Savjani']",2016,Horror," R
",95.0,5000000.0,3220371.0,3769214.0,Green Room,-1230786.0,-12955.642105263158,-0.2461572,2,-0.4731240379820504
759,Jeremy Saulnier,Joe Cole,['Jeremy Saulnier'],"['Neil Kopp', 'Victor Moyers', 'Anish Savjani']",2016,Horror," R
",95.0,5000000.0,3220371.0,3769214.0,Green Room,-1230786.0,-12955.642105263158,-0.2461572,2,-0.4731240379820504
759,Jeremy Saulnier,Alia Shawkat,['Jeremy Saulnier'],"['Neil Kopp', 'Victor Moyers', 'Anish Savjani']",2016,Horror," R
",95.0,5000000.0,3220371.0,3769214.0,Green Room,-1230786.0,-12955.642105263158,-0.2461572,2,-0.4731240379820504
759,Jeremy Saulnier,Callum Turner,['Jeremy Saulnier'],"['Neil Kopp', 'Victor Moyers', 'Anish Savjani']",2016,Horror," R
",95.0,5000000.0,3220371.0,3769214.0,Green Room,-1230786.0,-12955.642105263158,-0.2461572,2,-0.4731240379820504
759,Jeremy Saulnier,David Thompson,['Jeremy Saulnier'],"['Neil Kopp', 'Victor Moyers', 'Anish Savjani']",2016,Horror," R
",95.0,5000000.0,3220371.0,3769214.0,Green Room,-1230786.0,-12955.642105263158,-0.2461572,2,-0.4731240379820504
759,Jeremy Saulnier,Mark Webber,['Jeremy Saulnier'],"['Neil Kopp', 'Victor Moyers', 'Anish Savjani']",2016,Horror," R
",95.0,5000000.0,3220371.0,3769214.0,Green Room,-1230786.0,-12955.642105263158,-0.2461572,2,-0.4731240379820504
759,Jeremy Saulnier,Macon Blair,['Jeremy Saulnier'],"['Neil Kopp', 'Victor Moyers', 'Anish Savjani']",2016,Horror," R
",95.0,5000000.0,3220371.0,3769214.0,Green Room,-1230786.0,-12955.642105263158,-0.2461572,2,-0.4731240379820504
759,Jeremy Saulnier,Eric Edelstein,['Jeremy Saulnier'],"['Neil Kopp', 'Victor Moyers', 'Anish Savjani']",2016,Horror," R
",95.0,5000000.0,3220371.0,3769214.0,Green Room,-1230786.0,-12955.642105263158,-0.2461572,2,-0.4731240379820504
759,Jeremy Saulnier,Michael Draper,['Jeremy Saulnier'],"['Neil Kopp', 'Victor Moyers', 'Anish Savjani']",2016,Horror," R
",95.0,5000000.0,3220371.0,3769214.0,Green Room,-1230786.0,-12955.642105263158,-0.2461572,2,-0.4731240379820504
759,Jeremy Saulnier,Andy Copeland,['Jeremy Saulnier'],"['Neil Kopp', 'Victor Moyers', 'Anish Savjani']",2016,Horror," R
",95.0,5000000.0,3220371.0,3769214.0,Green Room,-1230786.0,-12955.642105263158,-0.2461572,2,-0.4731240379820504
760,Florian Gallenberger,Emma Watson,"['Torsten Wenzel', 'Florian Gallenberger', 'Tom Kinninmont']","['Benjamin Herrmann', 'Nicolas Steil']",2016,Biography," R
",110.0,14000000.0,15709.0,3621046.0,Colonia,-10378954.0,-94354.12727272727,-0.7413538571428572,2,-0.6729405878512513
760,Florian Gallenberger,Daniel Brühl,"['Torsten Wenzel', 'Florian Gallenberger', 'Tom Kinninmont']","['Benjamin Herrmann', 'Nicolas Steil']",2016,Biography," R
",110.0,14000000.0,15709.0,3621046.0,Colonia,-10378954.0,-94354.12727272727,-0.7413538571428572,2,-0.6729405878512513
760,Florian Gallenberger,Michael Nyqvist,"['Torsten Wenzel', 'Florian Gallenberger', 'Tom Kinninmont']","['Benjamin Herrmann', 'Nicolas Steil']",2016,Biography," R
",110.0,14000000.0,15709.0,3621046.0,Colonia,-10378954.0,-94354.12727272727,-0.7413538571428572,2,-0.6729405878512513
760,Florian Gallenberger,Richenda Carey,"['Torsten Wenzel', 'Florian Gallenberger', 'Tom Kinninmont']","['Benjamin Herrmann', 'Nicolas Steil']",2016,Biography," R
",110.0,14000000.0,15709.0,3621046.0,Colonia,-10378954.0,-94354.12727272727,-0.7413538571428572,2,-0.6729405878512513
760,Florian Gallenberger,Vicky Krieps,"['Torsten Wenzel', 'Florian Gallenberger', 'Tom Kinninmont']","['Benjamin Herrmann', 'Nicolas Steil']",2016,Biography," R
",110.0,14000000.0,15709.0,3621046.0,Colonia,-10378954.0,-94354.12727272727,-0.7413538571428572,2,-0.6729405878512513
760,Florian Gallenberger,Jeanne Werner,"['Torsten Wenzel', 'Florian Gallenberger', 'Tom Kinninmont']","['Benjamin Herrmann', 'Nicolas Steil']",2016,Biography," R
",110.0,14000000.0,15709.0,3621046.0,Colonia,-10378954.0,-94354.12727272727,-0.7413538571428572,2,-0.6729405878512513
760,Florian Gallenberger,Julian Ovenden,"['Torsten Wenzel', 'Florian Gallenberger', 'Tom Kinninmont']","['Benjamin Herrmann', 'Nicolas Steil']",2016,Biography," R
",110.0,14000000.0,15709.0,3621046.0,Colonia,-10378954.0,-94354.12727272727,-0.7413538571428572,2,-0.6729405878512513
760,Florian Gallenberger,August Zirner,"['Torsten Wenzel', 'Florian Gallenberger', 'Tom Kinninmont']","['Benjamin Herrmann', 'Nicolas Steil']",2016,Biography," R
",110.0,14000000.0,15709.0,3621046.0,Colonia,-10378954.0,-94354.12727272727,-0.7413538571428572,2,-0.6729405878512513
760,Florian Gallenberger,Martin Wuttke,"['Torsten Wenzel', 'Florian Gallenberger', 'Tom Kinninmont']","['Benjamin Herrmann', 'Nicolas Steil']",2016,Biography," R
",110.0,14000000.0,15709.0,3621046.0,Colonia,-10378954.0,-94354.12727272727,-0.7413538571428572,2,-0.6729405878512513
760,Florian Gallenberger,Nicolás Barsoff,"['Torsten Wenzel', 'Florian Gallenberger', 'Tom Kinninmont']","['Benjamin Herrmann', 'Nicolas Steil']",2016,Biography," R
",110.0,14000000.0,15709.0,3621046.0,Colonia,-10378954.0,-94354.12727272727,-0.7413538571428572,2,-0.6729405878512513
761,Nicolas Winding Refn,Elle Fanning,"['Nicolas Winding Refn', 'Mary Laws', 'Polly Stenham']","['Lene Børglum', 'Sidonie Dumas', 'Kim Leona', 'Vincent Maraval']",2016,Horror," R
",117.0,7000000.0,1333124.0,3377430.0,The Neon Demon,-3622570.0,-30962.136752136754,-0.51751,2,-0.5826174675342322
761,Nicolas Winding Refn,Karl Glusman,"['Nicolas Winding Refn', 'Mary Laws', 'Polly Stenham']","['Lene Børglum', 'Sidonie Dumas', 'Kim Leona', 'Vincent Maraval']",2016,Horror," R
",117.0,7000000.0,1333124.0,3377430.0,The Neon Demon,-3622570.0,-30962.136752136754,-0.51751,2,-0.5826174675342322
761,Nicolas Winding Refn,Jena Malone,"['Nicolas Winding Refn', 'Mary Laws', 'Polly Stenham']","['Lene Børglum', 'Sidonie Dumas', 'Kim Leona', 'Vincent Maraval']",2016,Horror," R
",117.0,7000000.0,1333124.0,3377430.0,The Neon Demon,-3622570.0,-30962.136752136754,-0.51751,2,-0.5826174675342322
761,Nicolas Winding Refn,Bella Heathcote,"['Nicolas Winding Refn', 'Mary Laws', 'Polly Stenham']","['Lene Børglum', 'Sidonie Dumas', 'Kim Leona', 'Vincent Maraval']",2016,Horror," R
",117.0,7000000.0,1333124.0,3377430.0,The Neon Demon,-3622570.0,-30962.136752136754,-0.51751,2,-0.5826174675342322
761,Nicolas Winding Refn,Abbey Lee,"['Nicolas Winding Refn', 'Mary Laws', 'Polly Stenham']","['Lene Børglum', 'Sidonie Dumas', 'Kim Leona', 'Vincent Maraval']",2016,Horror," R
",117.0,7000000.0,1333124.0,3377430.0,The Neon Demon,-3622570.0,-30962.136752136754,-0.51751,2,-0.5826174675342322
761,Nicolas Winding Refn,Desmond Harrington,"['Nicolas Winding Refn', 'Mary Laws', 'Polly Stenham']","['Lene Børglum', 'Sidonie Dumas', 'Kim Leona', 'Vincent Maraval']",2016,Horror," R
",117.0,7000000.0,1333124.0,3377430.0,The Neon Demon,-3622570.0,-30962.136752136754,-0.51751,2,-0.5826174675342322
761,Nicolas Winding Refn,Christina Hendricks,"['Nicolas Winding Refn', 'Mary Laws', 'Polly Stenham']","['Lene Børglum', 'Sidonie Dumas', 'Kim Leona', 'Vincent Maraval']",2016,Horror," R
",117.0,7000000.0,1333124.0,3377430.0,The Neon Demon,-3622570.0,-30962.136752136754,-0.51751,2,-0.5826174675342322
761,Nicolas Winding Refn,Keanu Reeves,"['Nicolas Winding Refn', 'Mary Laws', 'Polly Stenham']","['Lene Børglum', 'Sidonie Dumas', 'Kim Leona', 'Vincent Maraval']",2016,Horror," R
",117.0,7000000.0,1333124.0,3377430.0,The Neon Demon,-3622570.0,-30962.136752136754,-0.51751,2,-0.5826174675342322
761,Nicolas Winding Refn,Charles Baker,"['Nicolas Winding Refn', 'Mary Laws', 'Polly Stenham']","['Lene Børglum', 'Sidonie Dumas', 'Kim Leona', 'Vincent Maraval']",2016,Horror," R
",117.0,7000000.0,1333124.0,3377430.0,The Neon Demon,-3622570.0,-30962.136752136754,-0.51751,2,-0.5826174675342322
761,Nicolas Winding Refn,Jamie Clayton,"['Nicolas Winding Refn', 'Mary Laws', 'Polly Stenham']","['Lene Børglum', 'Sidonie Dumas', 'Kim Leona', 'Vincent Maraval']",2016,Horror," R
",117.0,7000000.0,1333124.0,3377430.0,The Neon Demon,-3622570.0,-30962.136752136754,-0.51751,2,-0.5826174675342322
762,Olivier Assayas,Kristen Stewart,['Olivier Assayas'],['Charles Gillibert'],2016,Drama," R
",105.0,6000000.0,1305195.0,2840408.0,Personal Shopper,-3159592.0,-30091.35238095238,-0.5265986666666667,2,-0.5862848307727537
762,Olivier Assayas,Lars Eidinger,['Olivier Assayas'],['Charles Gillibert'],2016,Drama," R
",105.0,6000000.0,1305195.0,2840408.0,Personal Shopper,-3159592.0,-30091.35238095238,-0.5265986666666667,2,-0.5862848307727537
762,Olivier Assayas,Sigrid Bouaziz,['Olivier Assayas'],['Charles Gillibert'],2016,Drama," R
",105.0,6000000.0,1305195.0,2840408.0,Personal Shopper,-3159592.0,-30091.35238095238,-0.5265986666666667,2,-0.5862848307727537
762,Olivier Assayas,Anders Danielsen Lie,['Olivier Assayas'],['Charles Gillibert'],2016,Drama," R
",105.0,6000000.0,1305195.0,2840408.0,Personal Shopper,-3159592.0,-30091.35238095238,-0.5265986666666667,2,-0.5862848307727537
762,Olivier Assayas,Ty Olwin,['Olivier Assayas'],['Charles Gillibert'],2016,Drama," R
",105.0,6000000.0,1305195.0,2840408.0,Personal Shopper,-3159592.0,-30091.35238095238,-0.5265986666666667,2,-0.5862848307727537
762,Olivier Assayas,Hammou Graïa,['Olivier Assayas'],['Charles Gillibert'],2016,Drama," R
",105.0,6000000.0,1305195.0,2840408.0,Personal Shopper,-3159592.0,-30091.35238095238,-0.5265986666666667,2,-0.5862848307727537
